,symbol,open,high,low,close,last,prevclose,tottrdqty_lakhs,tottrdval_lakhs,timestamp,totaltrades,deliverypercent,deliveryvalue_lakhs,week,month,year,5days_vwap,sma_20_close,sma_50_close,sma_124_close,sma_150_close,sma_200_close,sma_9_high,ema_5_close,ema_15_close,ema_20_close,ema_50_high,ema_50_low,Bearish_crossover,Bullish_crossover,Triveni_Sangam,DMA_Convergence,Close_Below_MonthlyBB,Close_Above_MonthlyBB,Close_Below_WeeklyBB,Close_Above_WeeklyBB,ATFEMA_15C_Above_50H_and_50L,ATFEMA_15C_Below_50H_and_50L,MonthlyEMA_15C_Below_50H_and_50L,WeeklyEMA_15C_Below_50H_and_50L,DailyEMA_15C_Below_50H_and_50L,MonthlyEMA_15C_Above_50H_and_50L,WeeklyEMA_15C_Above_50H_and_50L,DailyEMA_15C_Above_50H_and_50L,MonthlyEMA_5C_Above_20C,WeeklyEMA_5C_Above_20C,DailyEMA_5C_Above_20C
609,ACC,1536.0,1561.9,1526.35,1554.55,1553.0,1537.6,4.751,7341.89,2019-06-25,20550,24.09,1769.0,26.0,6.0,2019.0,1441.42963763784,1612.1475000000041,1617.6570000000002,1536.3915322580635,1526.490666666665,1520.443750000003,1562.8944444444444,1538.6792419343162,1570.2251628164697,1581.6289930901332,1618.3502383558973,1575.1767306854813,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
610,ACC,1530.0,1552.85,1517.45,1537.6,1537.1,1532.45,5.367,8268.81,2019-06-24,22987,15.58,1288.0,26.0,6.0,2019.0,1453.0373091011265,1601.037500000004,1616.8910000000003,1536.7749999999992,1526.9153333333318,1520.1352500000032,1556.0055555555555,1538.3194946228775,1566.147017464411,1577.4357556529776,1615.7816015576268,1572.9129373252663,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
611,ACC,1565.05,1579.9,1555.05,1562.7,1569.0,1562.15,3.253,5088.02,2019-07-01,13270,31.24,1589.0,27.0,7.0,2019.0,1457.4788442564209,1599.347500000004,1616.728,1537.4467741935475,1527.322333333332,1519.7497500000034,1554.9333333333334,1546.446329748585,1565.7161402813597,1576.032350352694,1614.374479927916,1572.2124299791774,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
612,ACC,1549.0,1589.0,1546.8,1582.95,1585.0,1554.55,6.996,11039.92,2019-06-26,32550,24.23,2675.0,26.0,6.0,2019.0,1457.4839765582078,1592.417500000004,1616.04,1538.5379032258058,1527.8659999999986,1519.4040000000034,1555.322222222222,1558.61421983239,1567.8703727461898,1576.6911741286278,1613.379402283684,1571.215864097641,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
613,ACC,1578.0,1589.9,1568.0,1581.0,1588.0,1582.95,7.191,11366.18,2019-06-27,35796,26.83,3050.0,26.0,6.0,2019.0,1478.6067824252038,1586.060000000004,1614.5739999999998,1539.5201612903218,1528.3156666666653,1519.1907500000034,1561.7555555555555,1566.0761465549267,1569.511576152916,1577.10153849733,1612.458641409814,1571.0897517800865,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
614,ACC,1588.0,1588.85,1553.1,1562.15,1564.0,1581.0,4.297,6753.62,2019-06-28,21641,36.86,2489.0,26.0,6.0,2019.0,1478.0466665412282,1577.9075000000041,1613.0839999999998,1540.4064516129024,1528.9303333333319,1518.8812500000035,1566.1833333333334,1564.7674310366178,1568.5913791338014,1575.6775824499653,1611.5328123349193,1570.3842713181223,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
615,ACC,1569.8,1579.0,1563.5,1573.8,1578.0,1562.7,2.685,4224.66,2019-07-02,11240,19.89,840.0,27.0,7.0,2019.0,1482.0725852147198,1573.715000000004,1611.0420000000001,1541.1653225806442,1529.310333333332,1519.0092500000035,1569.7611111111112,1567.7782873577453,1569.2424567420762,1575.498765073778,1610.2570157727655,1570.1142998938822,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
616,ACC,1577.9,1582.55,1558.4,1564.05,1561.95,1573.8,4.322,6780.19,2019-07-03,14812,46.92,3181.0,27.0,7.0,2019.0,1493.8128371886667,1564.3825000000038,1609.0900000000004,1541.8112903225795,1530.1433333333318,1519.1870000000033,1574.4944444444443,1566.5355249051636,1568.5933996493168,1574.4084064953229,1609.1704661346178,1569.6549155843181,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
617,ACC,1587.5,1606.95,1538.0,1546.85,1547.6,1576.75,9.642,15199.53,2019-07-05,36745,23.88,3630.0,27.0,7.0,2019.0,1527.683415228094,1557.4250000000038,1606.7670000000005,1542.1237903225795,1530.8759999999984,1519.1332500000033,1581.211111111111,1559.973683270109,1565.8754746931522,1571.7837963529112,1609.0833890312995,1568.4135463457174,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
618,ACC,1566.9,1590.0,1564.05,1576.75,1590.0,1564.05,8.4,13202.65,2019-07-04,19700,61.95,8179.0,27.0,7.0,2019.0,1521.7219672823653,1556.6550000000038,1604.3130000000006,1542.833064516128,1531.6289999999985,1519.1572500000032,1584.3333333333333,1565.5657888467392,1567.2347903565083,1572.2567681288244,1608.3350208339937,1568.2424268811794,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
619,ACC,1542.0,1542.0,1495.85,1502.0,1507.0,1546.85,5.89,8932.21,2019-07-08,21360,35.77,3195.0,28.0,7.0,2019.0,1524.941069014138,1552.8025000000039,1601.8930000000005,1543.2701612903215,1531.661666666665,1519.0702500000032,1583.1277777777777,1544.3771925644928,1559.0804415619448,1565.5656473546508,1605.7336474679546,1565.4035081799566,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
620,ACC,1504.0,1559.8,1480.65,1554.3,1554.3,1502.0,9.036,13812.72,2019-07-09,36894,22.3,3080.0,28.0,7.0,2019.0,1522.4262914672101,1551.0350000000037,1600.8590000000006,1543.866129032257,1532.313666666665,1519.069750000003,1580.8944444444444,1547.6847950429951,1558.4828863667017,1564.4927285589697,1603.9323279594073,1562.0798411925073,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
621,ACC,1564.0,1589.8,1554.25,1575.4,1573.0,1550.0,5.722,9011.14,2019-07-12,27461,11.52,1038.0,28.0,7.0,2019.0,1518.7744855030608,1550.3350000000037,1599.7260000000003,1544.7233870967732,1533.1819999999984,1519.013000000003,1580.9833333333331,1556.92319669533,1560.597525570864,1565.5315163152584,1603.3781190198226,1561.7727885967226,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
622,ACC,1553.9,1568.4,1529.7,1536.05,1530.25,1554.3,5.916,9156.75,2019-07-10,21960,14.72,1348.0,28.0,7.0,2019.0,1502.8865705024737,1549.6875000000036,1597.7400000000002,1545.1919354838697,1533.5189999999982,1518.682000000003,1578.5944444444442,1549.9654644635534,1557.529084874506,1562.7237528566623,1602.0064280778688,1560.515032181165,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
623,ACC,1540.0,1559.9,1535.65,1550.0,1547.0,1536.05,2.513,3893.0,2019-07-11,16132,11.64,453.0,28.0,7.0,2019.0,1505.372455710983,1548.0300000000036,1596.6930000000002,1545.9649193548375,1534.3603333333317,1518.580750000003,1575.3777777777775,1549.9769763090355,1556.5879492651927,1561.5119668703135,1600.355195604227,1559.5399328799429,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
624,ACC,1635.0,1647.55,1531.25,1543.65,1550.0,1567.1,63.255,101041.55,2019-07-19,190577,16.18,16349.0,29.0,7.0,2019.0,1531.9428084822125,1548.9375000000036,1594.8880000000001,1546.8028225806438,1534.5916666666649,1518.6010000000033,1582.994444444444,1547.8679842060237,1554.9707056070436,1559.8108271683789,1602.2059722471986,1558.4305237473961,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
625,ACC,1577.55,1599.45,1554.8,1594.75,1593.85,1575.4,6.451,10212.76,2019-07-15,25906,10.16,1038.0,29.0,7.0,2019.0,1536.0488280118993,1553.2175000000036,1594.9190000000003,1547.9004032258051,1535.415666666665,1518.756250000003,1584.872222222222,1563.4953228040158,1559.943117406163,1563.138367438057,1602.0978949041712,1558.2881502671062,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
626,ACC,1594.8,1619.95,1583.25,1612.85,1617.0,1594.75,6.65,10649.21,2019-07-16,26586,10.86,1157.0,29.0,7.0,2019.0,1540.5601300425692,1557.2375000000034,1594.9140000000002,1549.1362903225795,1536.7559999999985,1519.053500000003,1586.3166666666666,1579.9468818693438,1566.5564777303928,1567.8728086344324,1602.7979774569487,1559.2670463350628,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
627,ACC,1604.0,1609.2,1560.15,1567.1,1571.95,1594.35,14.759,23379.79,2019-07-18,69566,26.79,6263.0,29.0,7.0,2019.0,1546.228257340208,1560.9125000000035,1593.8480000000004,1549.8874999999987,1537.5829999999985,1519.2517500000029,1588.4499999999998,1575.6645879128957,1566.6244180140936,1567.7992078121056,1603.0490371645194,1559.301671968982,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
628,ACC,1616.0,1625.9,1586.05,1594.35,1595.0,1612.85,9.098,14604.69,2019-07-17,36209,22.06,3222.0,29.0,7.0,2019.0,1544.3652003202221,1563.6425000000033,1593.7970000000007,1550.7818548387083,1538.659666666665,1519.3127500000026,1597.7722222222221,1581.8930586085971,1570.0901157623318,1570.3278546871431,1603.945153354146,1560.350626009414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
629,ACC,1581.1,1599.0,1568.0,1584.85,1578.5,1581.3,12.178,19329.76,2019-07-23,52629,30.85,5963.0,30.0,7.0,2019.0,1545.2031997816243,1565.1575000000034,1593.5670000000007,1551.827822580644,1538.9326666666652,1519.4307500000025,1602.1277777777777,1582.8787057390648,1571.9351012920404,1571.7109161455105,1603.7512257716305,1560.6506014600252,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
630,ACC,1550.0,1586.0,1536.0,1581.3,1580.5,1543.65,14.002,21910.46,2019-07-22,72539,17.92,3926.0,30.0,7.0,2019.0,1533.005068644853,1567.3425000000034,1593.5330000000008,1553.0536290322568,1539.5733333333317,1519.5755000000024,1601.7055555555555,1582.35247049271,1573.1057136305353,1572.6241622268903,1603.0550992707822,1559.683911206691,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
631,ACC,1585.0,1589.0,1568.1,1581.95,1580.5,1585.25,4.804,7594.22,2019-07-26,30968,25.03,1901.0,30.0,7.0,2019.0,1522.3772757680495,1568.3050000000035,1594.0820000000008,1554.227822580644,1540.1353333333318,1519.9367500000026,1603.9944444444445,1582.2183136618066,1574.2112494267185,1573.5123372529008,1602.5039189072222,1560.0139539044678,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
632,ACC,1578.6,1590.35,1564.0,1569.6,1568.0,1584.85,5.945,9358.12,2019-07-24,40623,24.42,2285.0,30.0,7.0,2019.0,1506.4406585323138,1567.6375000000032,1594.0280000000007,1555.940322580644,1540.5909999999985,1520.1452500000023,1607.377777777778,1578.012209107871,1573.6348432483787,1573.1397337050055,1602.0272946363507,1560.1702694376258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
633,ACC,1540.9,1564.0,1516.5,1560.4,1562.0,1540.9,6.303,9712.45,2019-07-31,23162,13.6,1321.0,31.0,7.0,2019.0,1498.798581995909,1566.6075000000033,1593.5690000000004,1556.993145161289,1540.9879999999985,1520.5542500000024,1598.0944444444447,1572.1414727385807,1571.9804878423315,1571.9264257331001,1600.5360281800233,1558.4577098518366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
634,ACC,1536.75,1566.75,1532.6,1540.9,1538.0,1535.7,10.946,17011.07,2019-07-30,60303,40.56,6900.0,31.0,7.0,2019.0,1482.0947591851593,1565.5450000000033,1591.1280000000004,1557.9705645161278,1541.2473333333319,1520.9295000000027,1594.4611111111112,1561.727648492387,1568.09542686204,1568.9715280442335,1599.2110858984538,1557.4436820145097,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
635,ACC,1578.05,1596.0,1530.0,1535.7,1533.0,1581.95,8.498,13194.93,2019-07-29,41007,29.55,3899.0,31.0,7.0,2019.0,1470.7357149300205,1563.6400000000035,1589.7100000000003,1559.2665322580633,1541.2369999999985,1521.434000000003,1591.8000000000002,1553.0517656615914,1564.045998504285,1565.8028110876398,1599.0851609612596,1556.3674591904112,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
636,ACC,1554.7,1556.4,1499.0,1515.3,1513.55,1560.4,8.058,12313.69,2019-08-01,41943,37.27,4589.0,31.0,8.0,2019.0,1468.7423080807246,1561.2025000000035,1587.8190000000002,1560.3044354838696,1541.405333333332,1521.4945000000027,1585.9333333333334,1540.4678437743942,1557.9527486912493,1560.9930195554837,1597.411233080426,1554.1177549084343,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
637,ACC,1507.3,1534.9,1494.0,1517.45,1521.0,1515.3,7.796,11803.72,2019-08-02,43600,13.11,1547.0,31.0,8.0,2019.0,1461.587406159515,1559.7325000000035,1585.8680000000002,1561.5770161290309,1541.6589999999987,1521.4660000000026,1575.822222222222,1532.7952291829295,1552.8899051048431,1556.8460653121042,1594.9598121753113,1551.7601958924174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
638,ACC,1510.0,1558.8,1503.95,1549.05,1544.1,1515.1,6.506,9980.37,2019-08-06,27763,17.78,1775.0,32.0,8.0,2019.0,1454.7002457826618,1558.3475000000035,1582.7510000000004,1562.6536290322567,1542.3349999999987,1521.3922500000026,1571.3555555555554,1538.2134861219529,1552.4099169667377,1556.1035829014277,1593.541780325299,1549.8852862495776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
639,ACC,1505.0,1525.0,1486.0,1515.1,1512.0,1517.45,5.294,7973.2,2019-08-05,24286,12.38,987.0,32.0,8.0,2019.0,1447.3680898570226,1559.0025000000035,1580.2570000000005,1563.3935483870955,1542.7076666666653,1521.0997500000026,1564.5777777777776,1530.5089907479685,1547.7461773458954,1552.1984797679584,1590.8538673713656,1547.379980906457,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
640,ACC,1545.0,1575.1,1541.6,1557.05,1558.1,1549.05,4.948,7732.84,2019-08-07,31671,24.69,1909.0,32.0,8.0,2019.0,1442.8681263982082,1559.1400000000035,1576.2020000000005,1564.8624999999986,1543.4063333333318,1521.5117500000024,1563.0333333333333,1539.355993831979,1548.9091551776585,1552.660529313867,1590.2360686509198,1547.1533149885568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
641,ACC,1545.75,1546.9,1480.5,1485.65,1483.0,1540.85,9.468,14291.4,2019-08-21,32347,21.76,3110.0,34.0,8.0,2019.0,1436.8581965771082,1554.6525000000033,1573.9850000000004,1565.504032258063,1543.4459999999983,1521.6217500000025,1558.2055555555553,1521.4539958879861,1541.0017607804511,1546.2785741411178,1588.5366149783347,1544.5394594988095,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
642,ACC,1573.4,1586.8,1538.35,1547.1,1542.6,1574.6,4.197,6576.18,2019-08-13,34170,21.21,1395.0,33.0,8.0,2019.0,1431.049255042263,1555.2050000000033,1570.4960000000003,1566.7806451612892,1543.8669999999984,1522.2465000000022,1560.7388888888886,1530.002663925324,1541.7640406828948,1546.356805175297,1588.4685124301648,1544.2967355968954,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
643,ACC,1590.0,1595.0,1571.05,1591.55,1589.0,1597.4,4.791,7590.32,2019-08-16,25547,20.48,1554.0,33.0,8.0,2019.0,1413.3551445105552,1557.2825000000034,1568.1640000000004,1568.3620967741922,1544.4233333333316,1522.505750000002,1563.8777777777775,1550.5184426168826,1547.987285597533,1550.660918968126,1588.7246491976093,1545.3458832205465,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
644,ACC,1589.0,1589.0,1533.05,1540.85,1541.0,1589.1,8.359,12944.86,2019-08-20,41289,22.95,2971.0,34.0,8.0,2019.0,1405.3059117643468,1557.142500000003,1564.4770000000008,1569.4862903225792,1544.7703333333318,1523.088000000002,1563.0999999999997,1547.295628411255,1547.0951248978413,1549.7265457330664,1588.7354472682914,1544.8636917217016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
645,ACC,1561.7,1585.0,1537.0,1549.35,1558.6,1557.05,7.021,10983.02,2019-08-08,30638,20.5,2252.0,32.0,8.0,2019.0,1398.988023237924,1554.8725000000031,1562.3110000000008,1570.516532258063,1545.447333333332,1523.9967500000018,1566.2777777777776,1547.9804189408367,1547.3769842856111,1549.690684234679,1588.588959140123,1544.555311654184,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
646,ACC,1563.0,1588.35,1563.0,1574.6,1574.0,1549.35,6.422,10130.23,2019-08-09,28611,25.95,2629.0,32.0,8.0,2019.0,1398.288245436398,1552.9600000000032,1558.7890000000011,1572.1802419354824,1546.0753333333319,1524.964750000002,1572.2166666666665,1556.8536126272245,1550.7798612499098,1552.0630000218525,1588.5795881934516,1545.2786327657846,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
647,ACC,1548.0,1602.9,1548.0,1597.4,1595.0,1547.1,6.889,10910.85,2019-08-14,34592,18.28,1995.0,33.0,8.0,2019.0,1400.655490419762,1554.4750000000033,1557.017000000001,1574.0874999999987,1546.930666666665,1526.040250000002,1577.1166666666666,1570.3690750848164,1556.607378593671,1556.3808095435809,1589.141172970179,1545.3853530494794,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
648,ACC,1599.7,1617.0,1583.2,1589.1,1588.0,1591.55,6.431,10303.03,2019-08-19,23557,12.89,1328.0,34.0,8.0,2019.0,1407.7920633025278,1554.2125000000033,1556.9560000000013,1575.8431451612892,1547.671666666665,1527.1117500000018,1587.3388888888887,1576.612716723211,1560.6689562694621,1559.4969229203828,1590.2336759909563,1546.8682803808724,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
649,ACC,1483.15,1489.0,1454.2,1464.6,1462.7,1485.65,10.263,15099.7,2019-08-22,44826,16.71,2523.0,34.0,8.0,2019.0,1391.2390556808432,1548.2000000000032,1554.6670000000013,1576.7423387096762,1547.7413333333318,1527.6865000000016,1577.7722222222221,1539.2751444821406,1548.6603367357793,1550.4591207374892,1586.2637279128796,1543.2342301698577,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
650,ACC,1490.0,1499.0,1441.6,1495.0,1497.0,1468.75,13.078,19259.89,2019-08-26,42727,38.53,7421.0,35.0,8.0,2019.0,1341.3270076874257,1543.8850000000034,1552.7740000000015,1577.8919354838697,1548.1096666666651,1528.4370000000015,1572.4499999999998,1524.5167629880937,1541.952794643807,1545.1772997148712,1582.8416209359038,1539.2485740847653,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
651,ACC,1460.0,1478.2,1445.85,1468.75,1468.9,1464.6,8.071,11829.3,2019-08-23,43093,26.73,3162.0,34.0,8.0,2019.0,1317.5812675759826,1538.2250000000033,1550.3610000000015,1578.9971774193534,1548.1769999999985,1529.0287500000015,1560.3833333333334,1505.9278419920624,1532.8024453133312,1537.8985092658359,1578.7380279580252,1535.5858849049705,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
652,ACC,1463.0,1484.0,1458.0,1472.95,1475.0,1463.25,3.64,5368.15,2019-09-09,20094,19.29,1036.0,37.0,9.0,2019.0,1294.5583294307712,1533.3925000000033,1548.8400000000015,1579.7169354838695,1548.2659999999987,1529.0820000000015,1548.0500000000002,1494.9352279947084,1525.3208896491649,1531.7129369548038,1575.0228111753574,1532.543301183207,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
653,ACC,1506.0,1544.0,1502.0,1539.6,1538.75,1495.0,8.107,12411.76,2019-08-27,32841,23.47,2913.0,35.0,8.0,2019.0,1284.2189127838449,1532.3525000000031,1547.9690000000016,1580.9838709677406,1548.7036666666652,1529.7515000000014,1543.0500000000002,1509.8234853298056,1527.1057784430193,1532.464085816251,1573.8062303449512,1531.3455246662184,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
654,ACC,1530.15,1546.0,1494.2,1500.1,1497.05,1542.35,8.153,12347.87,2019-08-29,36792,35.59,4395.0,35.0,8.0,2019.0,1277.1664675257935,1530.3125000000032,1547.4610000000018,1581.8794354838697,1548.8146666666653,1529.9945000000014,1538.7166666666667,1506.5823235532037,1523.730056137642,1529.381791928989,1572.7157899392669,1529.888837424406,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
655,ACC,1500.0,1503.95,1440.0,1451.3,1440.0,1519.85,13.094,19155.74,2019-09-03,58647,43.34,8302.0,36.0,9.0,2019.0,1306.149933632033,1526.092500000003,1546.304000000002,1582.1133064516116,1548.7889999999984,1529.8792500000013,1529.338888888889,1488.1548823688024,1514.6762991204366,1521.945430792895,1570.0190922945897,1526.36378497639,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
656,ACC,1468.45,1477.0,1453.7,1463.25,1461.1,1461.15,4.647,6819.89,2019-09-06,23376,19.03,1298.0,36.0,9.0,2019.0,1289.248098999704,1523.490000000003,1544.9200000000021,1582.4205645161278,1549.015333333332,1529.9582500000013,1515.3500000000001,1479.853254912535,1508.2480117303821,1516.3553897650002,1566.3712847536253,1523.5142247812375,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
657,ACC,1538.0,1550.0,1520.0,1542.35,1541.5,1539.6,6.434,9888.65,2019-08-28,24128,20.14,1992.0,35.0,8.0,2019.0,1268.4211824479407,1524.7350000000029,1545.895000000002,1583.760887096773,1549.7219999999986,1530.3840000000012,1507.9055555555558,1500.6855032750234,1512.5107602640844,1518.8310669302382,1565.7292735868166,1523.3764120447183,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
658,ACC,1507.0,1524.55,1484.05,1519.85,1518.1,1500.1,8.144,12259.27,2019-08-30,47190,28.29,3468.0,35.0,8.0,2019.0,1230.1506342064697,1523.2750000000028,1545.4970000000021,1584.853629032257,1550.8059999999987,1530.6630000000011,1511.8555555555556,1507.0736688500156,1513.4281652310738,1518.9281081749773,1564.114400112824,1521.8341998076705,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
659,ACC,1443.95,1449.0,1423.85,1440.95,1441.0,1451.3,9.016,12980.86,2019-09-04,32644,30.65,3979.0,36.0,9.0,2019.0,1165.5154860101586,1519.567500000003,1543.225000000002,1583.7762096774184,1550.8799999999987,1530.674250000001,1506.3000000000002,1485.0324459000103,1504.3683945771895,1511.5016216821223,1559.600109912321,1517.991682168154,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
660,ACC,1449.0,1465.9,1436.65,1461.15,1460.65,1440.95,11.831,17227.65,2019-09-05,31419,38.88,6698.0,36.0,9.0,2019.0,1109.241912695607,1514.7725000000032,1541.6960000000017,1583.6104838709666,1551.1563333333318,1530.6105000000011,1504.9333333333334,1477.071630600007,1498.9660952550407,1506.7062291409677,1555.9255957981122,1514.8018122792068,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
661,ACC,1477.85,1494.0,1475.6,1485.0,1483.35,1472.95,3.971,5897.13,2019-09-11,24791,23.76,1401.0,37.0,9.0,2019.0,1105.7056834692426,1514.740000000003,1540.1420000000019,1583.0508064516118,1551.889666666665,1530.527250000001,1506.0444444444445,1479.7144204000047,1497.2203333481607,1504.6389692227804,1553.4971410609314,1513.2644863074731,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
662,ACC,1482.0,1531.75,1470.65,1526.65,1529.2,1481.55,11.641,17427.72,2019-09-13,33393,21.55,3756.0,37.0,9.0,2019.0,1093.4217445974632,1513.7175000000032,1539.016000000002,1583.0084677419345,1552.8233333333317,1530.653500000001,1504.6833333333334,1495.359613600003,1500.8990416796405,1506.7352578682298,1552.6443119997184,1511.59332998169,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
663,ACC,1487.0,1509.35,1477.75,1481.55,1480.7,1485.0,5.739,8589.93,2019-09-12,22935,18.57,1595.0,37.0,9.0,2019.0,1089.2597011249545,1508.2175000000032,1537.0270000000019,1582.4157258064506,1553.6359999999984,1530.493500000001,1500.611111111111,1490.7564090666688,1498.4804114696854,1504.3366618807793,1550.9464958428666,1510.2661405706433,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
664,ACC,1526.9,1535.0,1487.4,1491.65,1490.0,1530.35,9.464,14378.86,2019-09-17,18848,46.89,6742.0,38.0,9.0,2019.0,1077.547368081346,1505.7575000000033,1535.6170000000018,1581.5076612903215,1554.1433333333318,1530.602000000001,1504.0611111111111,1491.0542727111126,1497.6266100359746,1503.128408368324,1550.321143064715,1509.369429175716,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
665,ACC,1514.8,1539.9,1502.55,1530.35,1531.0,1526.65,8.771,13387.15,2019-09-16,22360,23.64,3165.0,38.0,9.0,2019.0,1026.7430893744977,1504.8075000000033,1534.7480000000019,1581.0068548387085,1554.8566666666652,1530.669750000001,1511.05,1504.152848474075,1501.7170337814778,1505.720940904674,1549.9124707876674,1509.10200058059,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
666,ACC,1564.0,1582.85,1537.0,1545.75,1543.9,1575.7,7.159,11140.55,2019-10-03,32528,38.79,4321.0,40.0,10.0,2019.0,1010.2072490485591,1503.3650000000034,1534.3820000000019,1581.0588709677409,1555.995666666665,1531.203000000001,1514.6999999999998,1518.0185656493834,1507.221154558793,1509.533232247086,1551.2041385999157,1510.196039773508,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
667,ACC,1493.5,1510.0,1488.0,1490.7,1491.0,1491.65,6.939,10401.19,2019-09-18,27015,24.41,2539.0,38.0,9.0,2019.0,976.6686099234041,1498.0300000000034,1533.2590000000016,1580.4080645161282,1556.5596666666652,1531.471750000001,1513.0833333333333,1508.9123770995889,1505.1560102389437,1507.739591080697,1549.58829002737,1509.3256068412134,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
668,ACC,1486.95,1643.9,1480.6,1633.85,1636.45,1479.0,14.584,23067.31,2019-09-20,62323,28.03,6466.0,38.0,9.0,2019.0,959.4488084319594,1500.2675000000033,1534.4010000000019,1579.8504032258056,1558.193333333332,1532.322000000001,1534.7388888888888,1550.5582513997258,1521.2427589590757,1519.7501062158688,1553.2867884576692,1508.1991124552835,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
669,ACC,1670.0,1672.0,1622.0,1650.8,1652.0,1675.75,6.092,10024.48,2019-09-24,27704,17.32,1736.0,39.0,9.0,2019.0,951.5672174518478,1509.5775000000035,1537.3770000000018,1580.5810483870957,1559.8956666666652,1533.0905000000012,1557.638888888889,1583.972167599817,1537.4374140891912,1532.2310484810241,1557.9422085181527,1512.6618923589979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
